model_name,column_name,column_type,comment,index
model.hubspot.hubspot__email_campaigns,email_campaign_name,text,The name of the email campaign.,
model.hubspot.hubspot__email_campaigns,email_campaign_sub_type,integer,The email campaign sub-type.,
model.hubspot.hubspot__email_campaigns,email_campaign_subject,text,The subject of the email campaign.,
model.hubspot.hubspot__email_campaigns,email_campaign_type,text,The email campaign type.,
model.hubspot.hubspot__email_campaigns,num_included,integer,The number of messages included as part of the email campaign.,
model.hubspot.hubspot__email_campaigns,num_queued,integer,The number of messages queued as part of the email campaign.,
model.hubspot.hubspot__email_campaigns,total_bounces,numeric,The total number of bounce email events.,
model.hubspot.hubspot__email_campaigns,total_clicks,numeric,The total number of click email events.,
model.hubspot.hubspot__email_campaigns,total_deferrals,numeric,The total number of deferral email events.,
model.hubspot.hubspot__email_campaigns,total_deliveries,numeric,The total number of delivery email events.,
model.hubspot.hubspot__email_campaigns,total_drops,numeric,The total number of drop email events.,
model.hubspot.hubspot__email_campaigns,total_forwards,numeric,The total number of forward email events.,
model.hubspot.hubspot__email_campaigns,total_opens,numeric,The total number of open email events.,
model.hubspot.hubspot__email_campaigns,total_prints,numeric,The total number of print email events.,
model.hubspot.hubspot__email_campaigns,total_spam_reports,numeric,The total number of spam report email events.,
model.hubspot.hubspot__email_campaigns,total_unsubscribes,numeric,The total number of unsubscribe email events.,
model.hubspot.hubspot__email_campaigns,total_unique_bounces,bigint,The total number of unique email sends with a bounce email event.,
model.hubspot.hubspot__email_campaigns,total_unique_clicks,bigint,The total number of unique email sends with a click email event.,
model.hubspot.hubspot__email_campaigns,total_unique_deferrals,bigint,The total number of unique email sends with a deferral email event.,
model.hubspot.hubspot__email_campaigns,total_unique_deliveries,bigint,The total number of unique email sends with a delivery email event.,
model.hubspot.hubspot__email_campaigns,total_unique_drops,bigint,The total number of unique email sends with a drop email event.,
model.hubspot.hubspot__email_campaigns,total_unique_forwards,bigint,The total number of unique email sends with a forward email event.,
model.hubspot.hubspot__email_campaigns,total_unique_opens,bigint,The total number of unique email sends with a opens email event.,
model.hubspot.hubspot__email_campaigns,total_unique_prints,bigint,The total number of unique email sends with a print email event.,
model.hubspot.hubspot__email_campaigns,total_unique_spam_reports,bigint,The total number of unique email sends with a spam report email event.,
model.hubspot.hubspot__email_campaigns,total_unique_unsubscribes,bigint,The total number of unique email sends with a unsubscribe email event.,
model.hubspot.hubspot__email_sends,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_sends,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_sends,bcc_emails,text,The 'cc' field of the email message.,
model.hubspot.hubspot__email_sends,cc_emails,text,The 'bcc' field of the email message.,
model.hubspot.hubspot__email_sends,email_subject,text,The subject line of the email message.,
model.hubspot.hubspot__email_sends,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_sends,from_email,text,The 'from' field of the email message.,
model.hubspot.hubspot__email_sends,reply_to_email,text,The 'reply-to' field of the email message.,
model.hubspot.hubspot__email_sends,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_sends,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_sends,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_sends,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_sends,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_sends,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_sends,bounces,bigint,The total number of bounce email events.,
model.hubspot.hubspot__email_sends,clicks,bigint,The total number of click email events.,
model.hubspot.hubspot__email_sends,deferrals,bigint,The total number of deferral email events.,
model.hubspot.hubspot__email_sends,deliveries,bigint,The total number of delivery email events.,
model.hubspot.hubspot__email_sends,drops,bigint,The total number of drop email events.,
model.hubspot.hubspot__email_sends,forwards,bigint,The total number of forward email events.,
model.hubspot.hubspot__email_sends,opens,bigint,The total number of open email events.,
model.hubspot.hubspot__email_sends,prints,bigint,The total number of print email events.,
model.hubspot.hubspot__email_sends,spam_reports,bigint,The total number of spam report email events.,
model.hubspot.hubspot__email_sends,unsubscribes,bigint,The total number of unsubscribe email events.,
model.hubspot.hubspot__email_sends,was_bounced,boolean,Whether the email was bounced.,
model.hubspot.hubspot__email_sends,was_clicked,boolean,Whether the email was clicked.,
model.hubspot.hubspot__email_sends,was_deferred,boolean,Whether the email was deferred.,
model.hubspot.hubspot__email_sends,was_delivered,boolean,Whether the email was delivered.,
model.hubspot.hubspot__email_sends,was_forwarded,boolean,Whether the email was forwarded.,
model.hubspot.hubspot__email_sends,was_opened,boolean,Whether the email was opened.,
model.hubspot.hubspot__email_sends,was_printed,boolean,Whether the email was printed.,
model.hubspot.hubspot__email_sends,was_spam_reported,boolean,Whether the email was spam reported.,
model.hubspot.hubspot__email_sends,was_unsubcribed,boolean,Whether the email was unsubcribed.,
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,integer,,
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,boolean,,
model.hubspot.int_hubspot__contact_merge_adjust,calculated_merged_vids,text,,
model.hubspot.int_hubspot__contact_merge_adjust,email,text,,
model.hubspot.int_hubspot__contact_merge_adjust,contact_company,text,,
model.hubspot.int_hubspot__contact_merge_adjust,first_name,text,,
model.hubspot.int_hubspot__contact_merge_adjust,last_name,text,,
model.hubspot.int_hubspot__contact_merge_adjust,created_date,timestamp without time zone,,
model.hubspot.int_hubspot__contact_merge_adjust,job_title,integer,,
model.hubspot.int_hubspot__contact_merge_adjust,company_annual_revenue,integer,,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,timestamp without time zone,,
model.hubspot.int_hubspot__engagement_metrics__by_contact,contact_id,,"",
model.hubspot.int_hubspot__email_event_aggregates,email_send_id,,"",
model.hubspot.int_hubspot__email_aggregate_status_change,email_send_id,,"",
model.hubspot.int_hubspot__email_metrics__by_contact_list,contact_list_id,integer,"",
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_bounces,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_bounces,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_clicks,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_clicks,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_deferrals,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_deferrals,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_deliveries,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_deliveries,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_drops,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_drops,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_forwards,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_forwards,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_opens,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_opens,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_prints,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_prints,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_spam_reports,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_spam_reports,bigint,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unsubscribes,numeric,,
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_unsubscribes,bigint,,
model.hubspot.hubspot__email_event_status_change,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_status_change,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_status_change,change_source,text,The source of the subscription change.,
model.hubspot.hubspot__email_event_status_change,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_status_change,is_bounced,integer,"A HubSpot employee explicitly initiated the status change to block messages to the recipient. 
(Note this usage has been deprecated in favor of dropping messages with a 'dropReason' of BLOCKED_ADDRESS.)
",
model.hubspot.hubspot__email_event_status_change,requested_by_email,integer,"The email address of the person requesting the change on behalf of the recipient. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_status_change,subscription_status,text,"The recipient's portal subscription status. 
Note that if this is 'UNSUBSCRIBED', the property 'subscriptions' is not necessarily an empty array, nor are all 
subscriptions contained in it necessarily going to have their statuses set to 'UNSUBSCRIBED'.)
",
model.hubspot.hubspot__email_event_status_change,subscriptions,text,"An array of JSON objects representing the status of subscriptions for the recipient. 
Each JSON subscription object is comprised of the properties: 'id', 'status'.
",
model.hubspot.hubspot__email_event_status_change,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_status_change,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_status_change,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_status_change,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_status_change,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_status_change,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_bounce,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_bounce,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_bounce,bounce_category,text,"The best-guess of the type of bounce encountered. 
If an appropriate category couldn't be determined, this property is omitted. See below for the possible values. 
Note that this is a derived value, and may be modified at any time to improve the accuracy of classification.
",
model.hubspot.hubspot__email_event_bounce,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_bounce,returned_response,text,The full response from the recipient's email server.,
model.hubspot.hubspot__email_event_bounce,returned_status,integer,The status code returned from the recipient's email server.,
model.hubspot.hubspot__email_event_bounce,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_bounce,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_bounce,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_bounce,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_bounce,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_bounce,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_deferred,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_deferred,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_deferred,attempt_number,integer,The delivery attempt number.,
model.hubspot.hubspot__email_event_deferred,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_deferred,returned_response,integer,The full response from the recipient's email server.,
model.hubspot.hubspot__email_event_deferred,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_deferred,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_deferred,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_deferred,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_deferred,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_deferred,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_delivered,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_delivered,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_delivered,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_delivered,returned_response,text,The full response from the recipient's email server.,
model.hubspot.hubspot__email_event_delivered,smtp_id,text,An ID attached to the message by HubSpot.,
model.hubspot.hubspot__email_event_delivered,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_delivered,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_delivered,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_delivered,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_delivered,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_delivered,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_forward,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_forward,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_forward,browser,text,"A JSON object representing the browser which serviced the event. Its comprised of the properties: 'name', 'family', 'producer', 'producer_url', 'type', 'url', 'version'.",
model.hubspot.hubspot__email_event_forward,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_forward,geo_location,text,"A JSON object representing the location where the event occurred. It's comprised of the properties: 'city', 'state', 'country'.",
model.hubspot.hubspot__email_event_forward,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot.hubspot__email_event_forward,user_agent,text,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot.hubspot__email_event_forward,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_forward,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_forward,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_forward,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_forward,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_forward,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_print,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_print,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_print,browser,text,"A JSON object representing the browser which serviced the event. Its comprised of the properties: 'name', 'family', 'producer', 'producer_url', 'type', 'url', 'version'.",
model.hubspot.hubspot__email_event_print,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_print,geo_location,text,"A JSON object representing the location where the event occurred. It's comprised of the properties: 'city', 'state', 'country'.",
model.hubspot.hubspot__email_event_print,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot.hubspot__email_event_print,user_agent,text,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot.hubspot__email_event_print,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_print,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_print,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_print,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_print,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_print,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_dropped,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_dropped,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_dropped,bcc_emails,text,The 'bcc' field of the email message.,
model.hubspot.hubspot__email_event_dropped,cc_emails,text,The 'cc' field of the email message.,
model.hubspot.hubspot__email_event_dropped,drop_message,text,The raw message describing why the email message was dropped. This will usually provide additional details beyond 'dropReason'.,
model.hubspot.hubspot__email_event_dropped,drop_reason,text,The reason why the email message was dropped. See below for the possible values.,
model.hubspot.hubspot__email_event_dropped,email_subject,text,The subject line of the email message.,
model.hubspot.hubspot__email_event_dropped,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_dropped,from_email,text,The 'from' field of the email message.,
model.hubspot.hubspot__email_event_dropped,reply_to_email,text,The 'reply-to' field of the email message.,
model.hubspot.hubspot__email_event_dropped,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_dropped,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_dropped,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_dropped,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_dropped,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_dropped,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_opens,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_opens,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_opens,browser,text,"A JSON object representing the browser which serviced the event. Its comprised of the properties: 'name', 'family', 'producer', 'producer_url', 'type', 'url', 'version'.",
model.hubspot.hubspot__email_event_opens,duration_open,integer,"If provided and nonzero, the approximate number of milliseconds the user had opened the email.",
model.hubspot.hubspot__email_event_opens,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_opens,geo_location,text,"A JSON object representing the location where the event occurred. It's comprised of the properties: 'city', 'state', 'country'.",
model.hubspot.hubspot__email_event_opens,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot.hubspot__email_event_opens,user_agent,text,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot.hubspot__email_event_opens,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_opens,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_opens,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_opens,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_opens,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_opens,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_clicks,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_clicks,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_clicks,browser,text,"A JSON object representing the browser which serviced the event. Its comprised of the properties: 'name', 'family', 'producer', 'producer_url', 'type', 'url', 'version'.",
model.hubspot.hubspot__email_event_clicks,click_url,text,The URL within the message that the recipient clicked.,
model.hubspot.hubspot__email_event_clicks,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_clicks,geo_location,text,"A JSON object representing the location where the event occurred. It's comprised of the properties: 'city', 'state', 'country'.",
