model_name,column_name,column_type,comment,index
model.apple_store.apple_store__source_type_report,page_views,bigint,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__source_type_report,first_time_downloads,bigint,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store.apple_store__source_type_report,redownloads,bigint,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store.apple_store__source_type_report,total_downloads,bigint,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store.apple_store__source_type_report,active_devices,bigint,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store.apple_store__source_type_report,deletions,bigint,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store.apple_store__source_type_report,installations,bigint,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store.apple_store__source_type_report,sessions,bigint,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store.apple_store__device_report,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store.apple_store__device_report,app_id,integer,Application ID.,
model.apple_store.apple_store__device_report,app_name,text,Application Name.,
model.apple_store.apple_store__device_report,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store.apple_store__device_report,device,text,Device type associated with the respective metric(s).,
model.apple_store.apple_store__device_report,crashes,bigint,The number of recorded crashes experienced (User Opt-In only); a value of 0 indicates there were 0 crash reports or no value from the source report that day.,
model.apple_store.apple_store__device_report,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__device_report,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__device_report,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__device_report,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__device_report,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store.apple_store__device_report,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store.apple_store__device_report,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store.apple_store__device_report,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store.apple_store__device_report,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store.apple_store__device_report,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store.apple_store__device_report,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store.apple_store__device_report,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store.apple_store__device_report,active_free_trial_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__device_report,active_pay_a_you_go_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__device_report,active_pay_up_front_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__device_report,active_standard_price_subscriptions,numeric,,
model.apple_store.apple_store__device_report,event_renew,numeric,,
model.apple_store.apple_store__device_report,event_cancel,numeric,,
model.apple_store.apple_store__device_report,event_subscribe,numeric,,
model.apple_store.apple_store__overview_report,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store.apple_store__overview_report,app_id,integer,Application ID.,
model.apple_store.apple_store__overview_report,app_name,text,Application Name.,
model.apple_store.apple_store__overview_report,crashes,bigint,The number of recorded crashes experienced (User Opt-In only); a value of 0 indicates there were 0 crash reports or no value from the source report that day.,
model.apple_store.apple_store__overview_report,impressions,bigint,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__overview_report,page_views,bigint,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__overview_report,first_time_downloads,bigint,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store.apple_store__overview_report,redownloads,bigint,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store.apple_store__overview_report,total_downloads,bigint,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store.apple_store__overview_report,active_devices,bigint,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store.apple_store__overview_report,deletions,bigint,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store.apple_store__overview_report,installations,bigint,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store.apple_store__overview_report,sessions,bigint,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store.apple_store__overview_report,active_free_trial_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__overview_report,active_pay_as_you_go_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__overview_report,active_pay_up_front_introductory_offer_subscriptions,numeric,,
model.apple_store.apple_store__overview_report,active_standard_price_subscriptions,numeric,,
model.apple_store.apple_store__overview_report,event_renew,numeric,,
model.apple_store.apple_store__overview_report,event_cancel,numeric,,
model.apple_store.apple_store__overview_report,event_subscribe,numeric,,
model.apple_store.apple_store__territory_report,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store.apple_store__territory_report,app_id,integer,Application ID.,
model.apple_store.apple_store__territory_report,app_name,text,Application Name.,
model.apple_store.apple_store__territory_report,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store.apple_store__territory_report,territory_long,text,"Either the alternative country name, or the country name if the alternative doesn't exist.",
model.apple_store.apple_store__territory_report,territory_short,text,The country associated with the subscription event metrics and subscription summary metric(s). This country code maps to ISO-3166 Alpha-2.,
model.apple_store.apple_store__territory_report,region,character varying(255),The UN Statistics region name assignment. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
model.apple_store.apple_store__territory_report,sub_region,character varying(255),The UN Statistics sub-region name. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
model.apple_store.apple_store__territory_report,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__territory_report,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__territory_report,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__territory_report,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__territory_report,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store.apple_store__territory_report,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store.apple_store__territory_report,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store.apple_store__territory_report,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store.apple_store__territory_report,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store.apple_store__territory_report,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store.apple_store__territory_report,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store.apple_store__territory_report,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store.apple_store__platform_version_report,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store.apple_store__platform_version_report,app_id,integer,Application ID.,
model.apple_store.apple_store__platform_version_report,app_name,text,Application Name.,
model.apple_store.apple_store__platform_version_report,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store.apple_store__platform_version_report,platform_version,text,The platform version of the device engaging with your app.,
model.apple_store.apple_store__platform_version_report,crashes,bigint,The number of recorded crashes experienced (User Opt-In only); a value of 0 indicates there were 0 crash reports or no value from the source report that day.,
model.apple_store.apple_store__platform_version_report,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__platform_version_report,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__platform_version_report,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store.apple_store__platform_version_report,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store.apple_store__platform_version_report,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store.apple_store__platform_version_report,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store.apple_store__platform_version_report,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store.apple_store__platform_version_report,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store.apple_store__platform_version_report,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store.apple_store__platform_version_report,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store.apple_store__platform_version_report,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store.apple_store__platform_version_report,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_app_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__usage_app_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__usage_app_version,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__usage_app_version,app_version,text,The app version of the app that the user is engaging with.,
model.apple_store_source.stg_apple_store__usage_app_version,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_app_version,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_app_version,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store_source.stg_apple_store__usage_app_version,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_app_version,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store_source.stg_apple_store__crashes_platform_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__crashes_platform_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__crashes_platform_version,device,text,Device type associated with the respective metric(s).,
model.apple_store_source.stg_apple_store__crashes_platform_version,platform_version,text,The app version of the app that the user is engaging with.,
model.apple_store_source.stg_apple_store__crashes_platform_version,crashes,integer,The number of recorded crashes experienced (User Opt-In only); a value of 0 indicates there were 0 crash reports or no value from the source report that day.,
model.apple_store_source.stg_apple_store__downloads_device,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__downloads_device,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__downloads_device,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__downloads_device,device,text,Device type associated with the respective metric(s).,
model.apple_store_source.stg_apple_store__downloads_device,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store_source.stg_apple_store__downloads_device,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store_source.stg_apple_store__downloads_device,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store_source.stg_apple_store__app_store_device,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__app_store_device,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__app_store_device,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__app_store_device,device,text,Device type associated with the respective metric(s).,
model.apple_store_source.stg_apple_store__app_store_device,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_device,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__app_store_device,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_device,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__crashes_app_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__crashes_app_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__crashes_app_version,device,text,Device type associated with the respective metric(s).,
model.apple_store_source.stg_apple_store__crashes_app_version,app_version,text,The app version of the app that the user is engaging with.,
model.apple_store_source.stg_apple_store__crashes_app_version,crashes,integer,The number of recorded crashes experienced (User Opt-In only); a value of 0 indicates there were 0 crash reports or no value from the source report that day.,
model.apple_store_source.stg_apple_store__usage_device,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__usage_device,app_id,integer,Application ID.,
